"Pr.SPAM","Pr.HAM","Class","Type"
1.23990976236232e-146,1.25740989816815e-94,FALSE,"EASYHAM"
3.68201493717742e-179,1.09832159275918e-97,FALSE,"EASYHAM"
4.18827561815731e-192,1.83028941792398e-128,FALSE,"EASYHAM"
1.22193498299018e-172,4.94762683859628e-94,FALSE,"EASYHAM"
9.96020809088191e-239,1.28228544559846e-138,FALSE,"EASYHAM"
7.65805049474024e-259,5.51189114682253e-178,FALSE,"EASYHAM"
4.65268915808189e-137,1.06141905767648e-98,FALSE,"EASYHAM"
2.04520867576781e-88,1.91780941819224e-71,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.68396623856919e-79,8.79978205438144e-60,FALSE,"EASYHAM"
6.73692667700599e-142,6.48475903053678e-120,FALSE,"EASYHAM"
1.36445804569496e-98,5.51636120317142e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.65518592e-28,2.93665316699898e-15,FALSE,"EASYHAM"
4.65518592e-28,2.93665316699898e-15,FALSE,"EASYHAM"
4.65518592e-28,2.93665316699898e-15,FALSE,"EASYHAM"
2.14088087318893e-273,4.8333086952197e-201,FALSE,"EASYHAM"
2.18607725125663e-221,1.93820455578173e-148,FALSE,"EASYHAM"
0,1.83125873676221e-294,FALSE,"EASYHAM"
7.45156418419149e-212,1.54583250016516e-158,FALSE,"EASYHAM"
8.58344499889292e-120,2.28026954314429e-94,FALSE,"EASYHAM"
6.68207682534861e-256,1.27563215206197e-170,FALSE,"EASYHAM"
1.09666269660135e-108,8.03092773124559e-93,FALSE,"EASYHAM"
4.63509146400355e-225,6.85732474853702e-142,FALSE,"EASYHAM"
5.34920497250591e-237,3.56442793046992e-188,FALSE,"EASYHAM"
6.62065708518086e-262,3.72100068161314e-191,FALSE,"EASYHAM"
1.74360373361697e-235,2.60727624571765e-162,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.36858941387241e-179,2.23509170588352e-146,FALSE,"EASYHAM"
1.25266655034146e-96,2.00473459908778e-58,FALSE,"EASYHAM"
8.08652064517743e-319,8.39569521934901e-228,FALSE,"EASYHAM"
9.46177186286882e-306,3.03550195216297e-219,FALSE,"EASYHAM"
1.0270873688198e-249,1.01169712765219e-164,FALSE,"EASYHAM"
8.75083287050279e-122,8.24104200917969e-82,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.83500627624947e-119,4.34711974599662e-87,FALSE,"EASYHAM"
1.14632055447534e-69,1.03891806467752e-49,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.10786934417768e-232,1.87915497350048e-204,FALSE,"EASYHAM"
2.07305174548154e-143,7.65912643569986e-100,FALSE,"EASYHAM"
3.06105234820806e-297,1.57938539075035e-223,FALSE,"EASYHAM"
2.53001932695872e-152,2.46234580264942e-116,FALSE,"EASYHAM"
3.20836039927087e-240,4.48604462286185e-194,FALSE,"EASYHAM"
9.0260575771642e-164,5.36369770945376e-129,FALSE,"EASYHAM"
1.06442306517049e-93,3.96896502700423e-73,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.33399433062599e-238,1.98939044061723e-165,FALSE,"EASYHAM"
2.97015936770186e-41,2.74759076525328e-38,FALSE,"EASYHAM"
4.44177474779435e-140,1.55347381372857e-109,FALSE,"EASYHAM"
1.22212306354462e-93,2.88789022469987e-68,FALSE,"EASYHAM"
9.47952278927753e-305,1.78124873409138e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.50940130473594e-167,2.06911454455073e-123,FALSE,"EASYHAM"
5.76749863984775e-119,4.71248181647631e-81,FALSE,"EASYHAM"
4.91135567200898e-132,1.85141507671002e-97,FALSE,"EASYHAM"
1.01578717454453e-211,2.98990118713843e-175,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.12836267017356e-94,5.65332273212713e-126,TRUE,"EASYHAM"
3.38864195712206e-74,1.43062716566327e-111,TRUE,"EASYHAM"
9.97561172195082e-230,3.67745135223509e-243,TRUE,"EASYHAM"
1.74450299589658e-102,4.66835098367936e-72,FALSE,"EASYHAM"
0,2.52036648194335e-269,FALSE,"EASYHAM"
3.84e-16,1.64634624e-12,FALSE,"EASYHAM"
4.98968853186251e-80,7.84770827971328e-52,FALSE,"EASYHAM"
6.70306321853984e-194,6.61395916831871e-136,FALSE,"EASYHAM"
1.1598595227648e-48,9.75225037682365e-30,FALSE,"EASYHAM"
3.28947702220509e-219,4.13625423345757e-148,FALSE,"EASYHAM"
0,1.09676010558771e-273,FALSE,"EASYHAM"
1.8461985746918e-233,4.31984255231391e-157,FALSE,"EASYHAM"
2.5510036680154e-119,5.31520675055853e-70,FALSE,"EASYHAM"
2.5510036680154e-119,5.31520675055853e-70,FALSE,"EASYHAM"
1.14197107424631e-210,8.97050780047609e-132,FALSE,"EASYHAM"
2.22322306420338e-172,2.10569716093636e-119,FALSE,"EASYHAM"
4.34362650095558e-271,2.96907764138094e-186,FALSE,"EASYHAM"
6.31196311548224e-223,2.23346157788515e-159,FALSE,"EASYHAM"
6.24188231613851e-230,2.61135340724808e-158,FALSE,"EASYHAM"
4.103235979471e-300,5.23411295836525e-233,FALSE,"EASYHAM"
2.70486614629663e-250,6.55563188880445e-214,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.16744534430955e-107,2.52312851672875e-70,FALSE,"EASYHAM"
8.32644985266884e-188,2.28013280668567e-118,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.15184261578589e-150,1.38853320669621e-111,FALSE,"EASYHAM"
4.99231242423514e-78,1.44755294130292e-66,FALSE,"EASYHAM"
2.5173203403991e-67,1.32866759639011e-46,FALSE,"EASYHAM"
7.47752971124699e-169,1.40829327360581e-120,FALSE,"EASYHAM"
2.2322414309766e-311,1.87640781570598e-213,FALSE,"EASYHAM"
9.26944729319181e-244,5.22425061547194e-151,FALSE,"EASYHAM"
1.1598595227648e-48,9.75225037682365e-30,FALSE,"EASYHAM"
9.61447709494107e-128,2.57532614599869e-81,FALSE,"EASYHAM"
3.12839159695671e-63,2.22959775521895e-44,FALSE,"EASYHAM"
1.00528468919747e-85,1.52892139035134e-42,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.31540629782704e-92,1.43233475256202e-59,FALSE,"EASYHAM"
2.14338707313303e-288,7.39250147211267e-233,FALSE,"EASYHAM"
1.73178098611378e-134,1.01527430451146e-86,FALSE,"EASYHAM"
1.1640954945232e-215,8.96431182475089e-155,FALSE,"EASYHAM"
5.11281711336048e-184,6.66115171744886e-123,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.14769040479537e-158,3.72506991809618e-117,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.08556541779276e-267,1.31142987218462e-197,FALSE,"EASYHAM"
9.33784876349005e-92,3.59407899038365e-58,FALSE,"EASYHAM"
9.60230211504993e-306,1.16798632487367e-227,FALSE,"EASYHAM"
4.86216115140213e-224,3.70273793076237e-181,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.07525253901359e-316,6.5315984073134e-261,FALSE,"EASYHAM"
1.08246643989126e-80,8.75975159080843e-63,FALSE,"EASYHAM"
4.61882452082688e-84,2.33969503576396e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.39640752642415e-294,4.45417449878886e-265,FALSE,"EASYHAM"
3.9458996335756e-102,3.41422807745364e-64,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.675397871602e-196,1.78097906847227e-154,FALSE,"EASYHAM"
4.07625641537237e-104,1.39636791738215e-68,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.87184094935097e-123,1.37027698457056e-76,FALSE,"EASYHAM"
1.3844834521038e-197,4.72609324754475e-177,FALSE,"EASYHAM"
2.36320870885732e-174,5.90557758730783e-116,FALSE,"EASYHAM"
2.57609797632e-36,3.38744016436469e-32,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.16251377154818e-267,5.61417022076429e-213,FALSE,"EASYHAM"
7.67841382751674e-295,1.47357597421953e-218,FALSE,"EASYHAM"
6.42369535474685e-114,1.57505574071694e-90,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.48854278315186e-79,2.152934091812e-40,FALSE,"EASYHAM"
6.31635476499227e-161,1.29805667742465e-138,FALSE,"EASYHAM"
4.69034853679181e-273,5.64726459907103e-215,FALSE,"EASYHAM"
2.39202379656999e-98,2.83727618464224e-69,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.64276162632105e-168,1.01446465075398e-120,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
1.56201517079968e-164,4.16367311541898e-155,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
2.59091573971627e-288,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,1.36503637341139e-230,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
6.17356677553843e-266,2.72004403346324e-260,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
4.57517957395196e-149,1.67970013577938e-135,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,1.71555457797865e-284,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
4.5200353527219e-193,1.19108678682333e-146,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
3.06805644704999e-307,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
2.44952038856716e-220,4.82726924237924e-192,FALSE,"HARDHAM"
6.19437508977797e-286,0,TRUE,"HARDHAM"
6.91847591441251e-180,2.37267210220869e-172,FALSE,"HARDHAM"
5.49487912200702e-228,3.33961112258148e-220,FALSE,"HARDHAM"
4.5245885088574e-259,9.93714233480499e-320,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
2.4266480576314e-244,1.45055471730912e-199,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
1.65084434689259e-86,7.87723400593646e-85,FALSE,"HARDHAM"
3.28906655720331e-259,0,TRUE,"HARDHAM"
3.26803378566461e-270,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
5.69143977098088e-251,0,TRUE,"HARDHAM"
4.32583357442963e-281,1.60210341788662e-244,FALSE,"HARDHAM"
2.19225218835854e-301,0,TRUE,"HARDHAM"
1.70623227223722e-56,1.47238298621349e-57,TRUE,"HARDHAM"
1.50652125481073e-136,2.13442021927138e-125,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
5.68683510638153e-97,2.58364596943494e-140,TRUE,"HARDHAM"
1.32608342891201e-154,4.55670196086098e-134,FALSE,"HARDHAM"
2.36163378712116e-321,3.60225940396269e-297,FALSE,"HARDHAM"
3.74801241912615e-208,1.75084801918272e-166,FALSE,"HARDHAM"
6.99436226385705e-274,8.10643355419079e-242,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,1.59313890136132e-273,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
6.4318384308341e-91,2.23661539157909e-88,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,1.59313890136132e-273,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
6.4318384308341e-91,2.23661539157909e-88,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
5.68683510638153e-97,2.58364596943494e-140,TRUE,"HARDHAM"
1.32608342891201e-154,4.55670196086098e-134,FALSE,"HARDHAM"
2.36163378712116e-321,3.60225940396269e-297,FALSE,"HARDHAM"
3.74801241912615e-208,1.75084801918272e-166,FALSE,"HARDHAM"
6.99436226385705e-274,8.10643355419079e-242,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
4.82566725410606e-281,0,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.61096001996458e-208,1.100426776462e-284,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.23460952148677e-288,5.32995650817379e-250,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
2.77626351646312e-125,2.39188947614275e-180,TRUE,"SPAM"
7.67378361233208e-129,1.75660861131909e-137,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.20930824556465e-148,1.53057934847067e-181,TRUE,"SPAM"
1.25435924045748e-88,8.40460704500471e-118,TRUE,"SPAM"
0,0,FALSE,"SPAM"
5.51526435501537e-132,1.56122102314239e-205,TRUE,"SPAM"
1.35606452280203e-105,3.86156408384203e-185,TRUE,"SPAM"
3.04232771443167e-149,7.22227715546319e-196,TRUE,"SPAM"
0,0,FALSE,"SPAM"
4.23286097903018e-278,0,TRUE,"SPAM"
1.03240206790091e-162,7.43256691634803e-168,TRUE,"SPAM"
1.74567361055824e-112,1.31152422304191e-121,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
2.83039244910574e-311,0,TRUE,"SPAM"
2.1001893216605e-108,3.38032654481989e-115,TRUE,"SPAM"
0,0,FALSE,"SPAM"
2.3983394449146e-62,1.53751649340215e-76,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.12045307860824e-74,1.09664269584967e-99,TRUE,"SPAM"
7.15070662343235e-147,2.09582740686407e-231,TRUE,"SPAM"
3.8098373548624e-98,9.1163930194956e-122,TRUE,"SPAM"
2.03534779019233e-307,0,TRUE,"SPAM"
8.55906201010158e-100,1.03716318459906e-129,TRUE,"SPAM"
8.55906201010158e-100,1.03716318459906e-129,TRUE,"SPAM"
0,0,FALSE,"SPAM"
8.49107638771948e-95,1.16236653132966e-107,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
4.6396730736436e-114,3.71791597949466e-143,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.23334837827763e-87,7.78184225598367e-122,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
7.59829003289359e-215,1.0133985807518e-220,TRUE,"SPAM"
7.59829003289359e-215,1.0133985807518e-220,TRUE,"SPAM"
6.5013436803035e-77,3.86279757174019e-106,TRUE,"SPAM"
6.5013436803035e-77,3.86279757174019e-106,TRUE,"SPAM"
8.40520484355725e-120,2.12209816181202e-148,TRUE,"SPAM"
0,0,FALSE,"SPAM"
4.36400423244898e-83,3.99682230527931e-142,TRUE,"SPAM"
5.75424568637868e-256,6.80336191753551e-305,TRUE,"SPAM"
1.22374574149317e-179,1.15644549201926e-202,TRUE,"SPAM"
3.59552476501337e-57,2.71476204017241e-89,TRUE,"SPAM"
4.34467019694486e-98,4.95638845075656e-124,TRUE,"SPAM"
1.69580778456193e-89,6.244879724897e-114,TRUE,"SPAM"
1.16776885141041e-54,1.17259050366268e-54,FALSE,"SPAM"
3.92278192082043e-94,2.6187615889937e-107,TRUE,"SPAM"
3.17515012319315e-139,1.22614463394555e-154,TRUE,"SPAM"
1.4909480866283e-244,5.28778965161868e-311,TRUE,"SPAM"
2.79850906031921e-117,1.6490909121067e-137,TRUE,"SPAM"
1.96139096041022e-99,1.63410723153207e-106,TRUE,"SPAM"
4.07989571058774e-110,1.12234246817406e-151,TRUE,"SPAM"
4.07989571058774e-110,1.12234246817406e-151,TRUE,"SPAM"
2.79850906031921e-117,1.6490909121067e-137,TRUE,"SPAM"
2.79850906031921e-117,1.6490909121067e-137,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
2.30274463372774e-94,2.94119510339749e-111,TRUE,"SPAM"
2.73696002407117e-80,3.6642046808288e-111,TRUE,"SPAM"
2.89448061367996e-198,4.41600320843719e-318,TRUE,"SPAM"
2.79850906031921e-117,1.6490909121067e-137,TRUE,"SPAM"
1.00164967011695e-247,0,TRUE,"SPAM"
2.32029648081925e-302,0,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.5268728916542e-179,2.19495960798882e-238,TRUE,"SPAM"
1.37410292412167e-158,1.96679724050737e-194,TRUE,"SPAM"
1.52727396020882e-131,4.32452707163083e-167,TRUE,"SPAM"
3.05454792041763e-136,8.66291480695278e-177,TRUE,"SPAM"
0,0,FALSE,"SPAM"
9.4087873625707e-93,1.61372664599738e-147,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
4.77152765278775e-248,2.41323450690996e-256,TRUE,"SPAM"
0,0,FALSE,"SPAM"
4.20421744056981e-112,3.05252099127766e-164,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
7.66100688850866e-121,7.9990338737255e-142,TRUE,"SPAM"
1.91525172212716e-118,6.66586156143792e-139,TRUE,"SPAM"
4.05529190410794e-78,3.07788782337734e-95,TRUE,"SPAM"
4.82914662829349e-135,4.63112664727963e-154,TRUE,"SPAM"
6.38395367372557e-189,2.19666345700287e-218,TRUE,"SPAM"
6.38395367372557e-189,2.19666345700287e-218,TRUE,"SPAM"
2.51308720538077e-145,1.708760650216e-187,TRUE,"SPAM"
5.10546960832108e-90,6.24629360130161e-109,TRUE,"SPAM"
6.90182185255933e-182,3.6705715199776e-283,TRUE,"SPAM"
3.05702073525943e-204,1.36788402439194e-314,TRUE,"SPAM"
3.04412590937079e-274,0,TRUE,"SPAM"
1.36190568261533e-61,5.12232666155187e-79,TRUE,"SPAM"
8.90843733036881e-126,2.08410488103286e-140,TRUE,"SPAM"
7.22148293255346e-88,1.13456480977891e-109,TRUE,"SPAM"
7.22148293255346e-88,1.13456480977891e-109,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
6.82237685906882e-115,3.59714858056344e-165,TRUE,"SPAM"
0,0,FALSE,"SPAM"
3.1899524132226e-93,3.68016532407853e-112,TRUE,"SPAM"
2.0827105414972e-99,2.77429455072489e-131,TRUE,"SPAM"
0,0,FALSE,"SPAM"
6.82237685906882e-115,3.59714858056344e-165,TRUE,"SPAM"
2.46899538329067e-147,2.73571104373606e-185,TRUE,"SPAM"
1.22247842010455e-59,2.14820300570165e-94,TRUE,"SPAM"
2.46899538329067e-147,2.73571104373606e-185,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.73585966682917e-85,4.54730174174757e-104,TRUE,"SPAM"
6.94343866731667e-88,4.54730174174757e-110,TRUE,"SPAM"
1.00908534739139e-75,1.35213209305573e-116,TRUE,"SPAM"
1.69968102539644e-294,0,TRUE,"SPAM"
5.45716143612003e-137,3.69308789315333e-150,TRUE,"SPAM"
2.0827105414972e-99,2.77429455072489e-131,TRUE,"SPAM"
4.82211073688472e-72,3.8858612766497e-89,TRUE,"SPAM"
6.72222923624207e-71,3.32434675917582e-79,TRUE,"SPAM"
6.72222923624207e-71,3.32434675917582e-79,TRUE,"SPAM"
4.20421744056981e-112,3.05252099127766e-164,TRUE,"SPAM"
6.35432979943788e-272,0,TRUE,"SPAM"
9.26331303841667e-205,4.94195757018983e-251,TRUE,"SPAM"
1.23988946260234e-195,3.43960641210106e-260,TRUE,"SPAM"
1.23988946260234e-195,3.43960641210106e-260,TRUE,"SPAM"
1.77872986552757e-162,2.44774126266759e-194,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
5.05831860245787e-253,0,TRUE,"SPAM"
1.27468936627042e-321,0,TRUE,"SPAM"
5.05831860245787e-253,0,TRUE,"SPAM"
7.25778300723165e-141,5.63467579079586e-183,TRUE,"SPAM"
0,0,FALSE,"SPAM"
2.6521609052866e-78,2.14344108019998e-95,TRUE,"SPAM"
2.62568365970012e-100,7.00618007576982e-164,TRUE,"SPAM"
2.49590958361632e-98,3.60387141608682e-126,TRUE,"SPAM"
9.65350074923787e-258,6.64586799423551e-273,TRUE,"SPAM"
2.13519386150857e-139,1.87874347480821e-265,TRUE,"SPAM"
2.13519386150857e-139,1.87874347480821e-265,TRUE,"SPAM"
2.13519386150857e-139,1.87874347480821e-265,TRUE,"SPAM"
5.16624657833831e-258,2.81957482393418e-276,TRUE,"SPAM"
5.16624657833831e-258,2.81957482393418e-276,TRUE,"SPAM"
5.65148276397527e-187,2.76362240243657e-294,TRUE,"SPAM"
3.0878149123728e-98,2.66274778081689e-199,TRUE,"SPAM"
1.33336031302453e-139,4.85898851226738e-263,TRUE,"SPAM"
2.24173121536e-16,1.22499365402051e-18,TRUE,"SPAM"
1.2948975499769e-126,2.09414866784797e-132,TRUE,"SPAM"
1.2948975499769e-114,2.09414866784797e-120,TRUE,"SPAM"
3.33234868680454e-218,3.14341729177693e-254,TRUE,"SPAM"
